"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0003360","BP","GO:0003360","brainstem development",3,0.459574632890689,0.756199966820075,0.824338085539715,0.919873090483305,0.830013114406178,1008,"tags=33%, list=16%, signal=28%","GART"
"GO:0071229","BP","GO:0071229","cellular response to acid chemical",31,0.24891025106342,0.748625065723762,0.830011229646266,0.922055406941751,0.831982246125579,1488,"tags=29%, list=24%, signal=22%","COL4A1/BCL2L1/ASS1/RRAGA/LAMTOR5/HNRNPAB/XBP1/SIPA1/HNRNPD"
"GO:0031503","BP","GO:0031503","protein-containing complex localization",49,0.232047346949027,0.763977138781992,0.834760157630113,0.924668624994243,0.834340185798792,1696,"tags=33%, list=27%, signal=24%","ADAM10/DBN1/IFT57/SCRIB/SFPQ/PRKCZ/NUMB/FKBP4/STAU2/NPTN/WASL/RABL2B/XPO1/RPS15/ZDHHC3/HNRNPU"
"GO:0046677","BP","GO:0046677","response to antibiotic",24,0.255684195245097,0.728463898976986,0.834931997136722,0.924668624994243,0.834340185798792,728,"tags=21%, list=12%, signal=18%","HSPA5/TP53/CIITA/CPT1A/RPL23"
"GO:0034497","BP","GO:0034497","protein localization to phagophore assembly site",9,0.312856659088073,0.701476658299236,0.836217552533993,0.925495944613657,0.835086686746612,2985,"tags=56%, list=48%, signal=29%","STX17/ATG9A/ATG4B/WDR45B/WDR45"
"GO:0009581","BP","GO:0009581","detection of external stimulus",37,0.242445758178336,0.753389634371676,0.837186492924198,0.925647052482196,0.835223033286014,655,"tags=14%, list=11%, signal=12%","LMO4/ITGA2/GPR52/REEP6/KCNQ1"
"GO:0009582","BP","GO:0009582","detection of abiotic stimulus",37,0.242445758178336,0.753389634371676,0.837186492924198,0.925647052482196,0.835223033286014,655,"tags=14%, list=11%, signal=12%","LMO4/ITGA2/GPR52/REEP6/KCNQ1"
"GO:0061635","BP","GO:0061635","regulation of protein complex stability",7,0.33476787478364,0.698791446128106,0.848622417031935,0.931543429596211,0.840543408871244,1669,"tags=43%, list=27%, signal=31%","SCOC/SQSTM1/TAPBP"
"GO:0036089","BP","GO:0036089","cleavage furrow formation",3,0.446133036648448,0.734082700319839,0.851493550577054,0.932621841125028,0.841516473222083,3265,"tags=67%, list=53%, signal=32%","SNX30/AURKB"
"GO:0051409","BP","GO:0051409","response to nitrosative stress",5,0.3648996205045,0.690543657467651,0.857769118363371,0.93506017882774,0.843716616145644,2633,"tags=60%, list=43%, signal=35%","ADH5/PARK7/ATM"
"GO:0043696","BP","GO:0043696","dedifferentiation",5,0.362916504231166,0.686790766843433,0.861016398766033,0.936636022696418,0.845138519983023,1488,"tags=40%, list=24%, signal=30%","CDK6/HNRNPD"
"GO:0043697","BP","GO:0043697","cell dedifferentiation",5,0.362916504231166,0.686790766843433,0.861016398766033,0.936636022696418,0.845138519983023,1488,"tags=40%, list=24%, signal=30%","CDK6/HNRNPD"
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity",69,0.217503148492859,0.758301873050913,0.865189289012004,0.938177411317681,0.846529334415232,1821,"tags=26%, list=29%, signal=19%","APP/AGRN/FARP1/LZTS3/DBN1/VCP/TANC1/CDH2/TEP1/CAPRIN1/STAU2/IL1RAP/DHX36/YWHAZ/EFL1/ADNP/EIF4G1/RASA1"
"GO:0006924","BP","GO:0006924","activation-induced cell death of T cells",4,0.385413148846835,0.686058559766383,0.871414441147379,0.942699804964458,0.850609947354306,460,"tags=25%, list=7%, signal=23%","RPS6"
"GO:0001778","BP","GO:0001778","plasma membrane repair",13,0.271870295769939,0.669372315850143,0.878173351359471,0.945359928276701,0.853010210236155,1762,"tags=31%, list=28%, signal=22%","CHMP1B/CHMP4A/CHMP4B/CHMP2A"
"GO:0007190","BP","GO:0007190","activation of adenylate cyclase activity",7,0.316156605448414,0.659942450173976,0.886505948653726,0.94897383303781,0.856271082172695,786,"tags=14%, list=13%, signal=12%","DRD5"
"GO:0090677","BP","GO:0090677","reversible differentiation",3,0.418669675025941,0.688893536990524,0.894093686354379,0.95186582842951,0.858880566162114,1209,"tags=33%, list=20%, signal=27%","SOD2"
"GO:0071305","BP","GO:0071305","cellular response to vitamin D",7,0.310892063505584,0.648953292747178,0.895742016280526,0.95186582842951,0.858880566162114,408,"tags=14%, list=7%, signal=13%","TRIM24"
"GO:0070278","BP","GO:0070278","extracellular matrix constituent secretion",4,-0.321325299199908,-0.617342060003573,0.895579268292683,0.95186582842951,0.858880566162114,1779,"tags=75%, list=29%, signal=53%","TNFRSF1A/TNFRSF1B/CCN2"
"GO:0060973","BP","GO:0060973","cell migration involved in heart development",5,0.325833087138088,0.616613334388316,0.914921253450235,0.959757851656097,0.866001638454623,428,"tags=20%, list=7%, signal=19%","SEMA3C"
"GO:0050881","BP","GO:0050881","musculoskeletal movement",15,0.24371311050841,0.622978834993454,0.916176470588235,0.960320611601136,0.86650942386489,899,"tags=20%, list=15%, signal=17%","TNNI1/GAA/MYH14"
"GO:0044790","BP","GO:0044790","suppression of viral release by host",7,0.296151211641066,0.618183371355453,0.917188478396994,0.960380223402937,0.866563212346998,2331,"tags=71%, list=38%, signal=45%","TRIM28/PML/TRIM8/TRIM21/CHMP3"
"GO:0001101","BP","GO:0001101","response to acid chemical",45,0.21321817854683,0.688991866785961,0.918737131091283,0.9613431234963,0.867432049269854,1488,"tags=27%, list=24%, signal=20%","COL4A1/BCL2L1/ASS1/TOMM20/RRAGA/NQO1/LAMTOR5/HNRNPAB/TMBIM6/XBP1/SIPA1/HNRNPD"
"GO:0006836","BP","GO:0006836","neurotransmitter transport",72,0.201439002053464,0.707087815387169,0.924208590568764,0.963466685396835,0.869348166009144,459,"tags=10%, list=7%, signal=9%","ITGB1/NAPA/CAPS/STXBP3/NCL/SLC6A6/SCRIB"
"GO:0044872","BP","GO:0044872","lipoprotein localization",6,-0.267862916262528,-0.584375943047341,0.922288181327577,0.963466685396835,0.869348166009144,4536,"tags=100%, list=73%, signal=27%","MIA3/SURF4/SAR1B/VMP1/PRKCB"
"GO:0031987","BP","GO:0031987","locomotion involved in locomotory behavior",5,-0.284467431711653,-0.587723576480224,0.92583918813427,0.964690062438878,0.870452034574562,4433,"tags=60%, list=72%, signal=17%","SLC25A46/RCAN1/DRD3"
"GO:1904016","BP","GO:1904016","response to Thyroglobulin triiodothyronine",5,0.315720148330754,0.597475397927577,0.929209287221952,0.966577197164505,0.872154820086093,431,"tags=20%, list=7%, signal=19%","NCOA2"
"GO:0050892","BP","GO:0050892","intestinal absorption",18,0.227370083922718,0.60547069814657,0.93791088385683,0.969470030955129,0.874765060573456,655,"tags=11%, list=11%, signal=10%","UGCG/KCNQ1"
"GO:1903391","BP","GO:1903391","regulation of adherens junction organization",3,0.377121094860472,0.620528068807639,0.938391038696538,0.969506170582662,0.874797669816093,818,"tags=33%, list=13%, signal=29%","ADD1"
"GO:1990834","BP","GO:1990834","response to odorant",3,-0.32213832464299,-0.566952899044151,0.943065693430657,0.97188431191353,0.87694349679261,728,"tags=67%, list=12%, signal=59%","MMP14/SLC24A4"
"GO:0007019","BP","GO:0007019","microtubule depolymerization",15,-0.207086999828229,-0.574341134673629,0.945346658338538,0.972680196799712,0.877661633783378,476,"tags=33%, list=8%, signal=31%","MAP1S/CAMSAP1/TPX2/STMN4/BMERB1"
"GO:0007059","BP","GO:0007059","chromosome segregation",113,0.192442863170045,0.719516715265011,0.946196660482375,0.972933192835477,0.877889915303678,2455,"tags=41%, list=40%, signal=25%","NUMA1/REC8/PUM1/RPS3/SLC25A5/CHMP1B/AKAP8/TOP2B/SFPQ/AKAP8L/PPP2R1A/RIOK3/SMARCA5/BEX4/DCTN2/CSNK2A2/CHMP4A/PLSCR1/DYNC1H1/CUL3/SMC1A/HNRNPU/NUDC/PUM2/ZNF207/CHMP4B/CHMP2A/PCID2/EHMT2/RAN/RAD21/TLK1/UBE2B/NUP43/NUP62/MLH1/SUN1/BAZ1B/CDC27/CDC26/CIAO2A/CHMP3/TLK2/FEN1/BUB3/BACH1"
"GO:0090382","BP","GO:0090382","phagosome maturation",13,0.233405255127483,0.574667474112308,0.947423764458465,0.973465662064794,0.878370369018351,2063,"tags=46%, list=33%, signal=31%","RAB34/SPG11/RAB20/TCIRG1/RAB11B/RAB14"
"GO:0033059","BP","GO:0033059","cellular pigmentation",22,0.212031448707535,0.592226797267296,0.94911344961799,0.97384484529107,0.878712510835334,2264,"tags=36%, list=37%, signal=23%","MLPH/BLOC1S1/DCTN2/ABCB6/RAB11B/AP3B1/SHROOM3/AP1G1"
"GO:0001696","BP","GO:0001696","gastric acid secretion",6,0.27761491005755,0.553645695837615,0.96076874205845,0.980288394277504,0.884526606515912,655,"tags=17%, list=11%, signal=15%","KCNQ1"
"GO:0140627","BP","GO:0140627","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway",4,0.307911336728928,0.548100678049102,0.964226838114078,0.981621244705563,0.885729254301,1301,"tags=25%, list=21%, signal=20%","DCAF12"
"GO:0023026","MF","GO:0023026","MHC class II protein complex binding",21,-0.930531759832729,-2.83914956021653,1e-10,1.27144578313253e-08,1.14724159797083e-08,34,"tags=62%, list=1%, signal=62%","CD4/HLA-DOA/HLA-DOB/HLA-DMB/CD74/HLA-DMA/B2M/HLA-DPB1/HLA-DQB1/HLA-DRB1/HLA-DPA1/HLA-DQA1/HLA-DRA"
"GO:0003823","MF","GO:0003823","antigen binding",45,-0.778487707097523,-2.82967037642089,1e-10,1.27144578313253e-08,1.14724159797083e-08,296,"tags=33%, list=5%, signal=32%","TRBC1/TGFB1/HLA-C/HLA-A/HLA-B/HLA-G/SLC7A5/CD40/HLA-F/HLA-DPB1/HLA-DQB1/HLA-DRB1/HLA-DPA1/HLA-DQA1/HLA-DRA"
"GO:0042605","MF","GO:0042605","peptide antigen binding",17,-0.931158920243473,-2.6815093090811,1e-10,1.27144578313253e-08,1.14724159797083e-08,165,"tags=71%, list=3%, signal=69%","HLA-C/HLA-A/HLA-B/HLA-G/SLC7A5/HLA-F/HLA-DPB1/HLA-DQB1/HLA-DRB1/HLA-DPA1/HLA-DQA1/HLA-DRA"
"GO:0032395","MF","GO:0032395","MHC class II receptor activity",8,-0.995957309184993,-2.34859069323609,1e-10,1.27144578313253e-08,1.14724159797083e-08,34,"tags=100%, list=1%, signal=100%","HLA-DOB/HLA-DPB1/HLA-DQB1/HLA-DRB1/HLA-DPA1/HLA-DQA1/HLA-DRA"
"GO:0003735","MF","GO:0003735","structural constituent of ribosome",120,0.618701060697935,2.33255870196196,1e-10,1.27144578313253e-08,1.14724159797083e-08,1901,"tags=75%, list=31%, signal=53%","RPS19/RPL13/RPS4Y1/RPS27L/RPL11/RPLP0/RPL36A/RPL24/RPL29/RPL10A/RPS16/RPL19/RPS21/RPL39/RPS3/RPL31/RPS25/RPL22/RPS9/RPS29/RPS12/RPS6/RPS26/RPL12/RPS14/RPLP2/MRPL49/RPS20/RPS17/RPL5/RPS4X/RPS18/RPL4/RPS5/RPL13A/RPL37A/UBA52/RPL9/RPS8/RPL23/RPL14/RPL15/RPL32/MRPL43/RPS23/RPL27/MRPL4/MRPL11/RPL34/RPL26/MRPL24/RPL26L1/RPL8/MRPL21/RPL30/RPL28/RPS2/RPL18A/RPL18/RPS27/RPL37/MRPL20/RPS7/RPS13/RPL27A/RPL21/MRPL54/MRPL3/RPS3A/RPL17/RPS11/MRPS21/RPL6/MRPS16/MRPS14/MRPL33/RPL36/RPS15/MRPS18B/RPL35A/RPL35/RPL38/RPL7/RPS28/RPL41/RPL7A/MRPL19/RPS10/RPS15A/RPS24"
"GO:0003729","MF","GO:0003729","mRNA binding",175,0.515927217561484,2.03900770364078,8.3994053311421e-10,8.77613113460818e-08,7.91881403079849e-08,1881,"tags=55%, list=30%, signal=39%","RPL13/RBPMS/SNRNP70/HNRNPA0/SHFL/CIRBP/SLPI/CRYZ/TP53/KHDRBS1/RPL24/TSN/CPSF7/LUC7L/HNRNPR/MEX3D/ILF3/PUM1/RPS3/NCL/LUC7L3/HNRNPL/CNBP/RPS26/RPS14/CELF1/SECISBP2/YBX1/SRSF6/RBMS2/RPL5/RPS5/EIF4G3/RPL13A/CPSF1/SRSF5/YTHDC1/PABPC4/RBM47/ESRP2/LARP4B/RSL1D1/HDLBP/RPL26/SF3B1/C1QBP/AUH/DHX9/RAVER1/ELAVL1/RBMX/RPS2/SF1/PCBP2/MECP2/SUPT5H/SF3B6/ETF1/RARA/FUBP1/ZC3H11A/HNRNPAB/TUT1/SRSF1/UNK/RPS7/RPS13/ZFP36L1/SRRM2/RBM14/RPS3A/PURB/YBX3/DHX36/TARDBP/HNRNPD/FUS/SNRPC/GNL3/SECISBP2L/TRA2B/RPL35/HNRNPU/RPL7/PUM2/DND1/HNRNPK/MBD2/EIF4G1/STRAP/CLUH/RPL41/RAVER2/DHFR/EIF4A1/ESRP1"
"GO:0019843","MF","GO:0019843","rRNA binding",29,0.728748586692018,2.15664131832022,6.95685857690774e-07,4.53183509642638e-05,4.08913207840854e-05,1381,"tags=79%, list=22%, signal=62%","RPS4Y1/RPL11/CIRBP/RPLP0/TST/NOP53/RPS3/RPS9/RPL12/RPS14/RPL5/RPS4X/RPS18/RPS5/RPL9/RPL23/MRPL11/RPL8/MRPS27/RPL37/MRPL20/RPS13/RPS11"
"GO:0005102","MF","GO:0005102","signaling receptor binding",574,-0.268092674060823,-1.4169535252978,4.32922676743384e-05,0.00201261365976781,0.00181600673954123,607,"tags=17%, list=10%, signal=17%","GRK2/STX1B/FKBP1A/GJA1/IGFBP2/RAET1G/FIBCD1/CKLF/FGB/ITGAL/CRTAM/IGHM/NBL1/EFNB2/ITGAV/WNT8A/GREM1/LAG3/CYRIB/HCST/GRN/IGFBP4/RSPO1/IL33/LGALS3/PDGFRB/WNT9A/CD2/FERMT3/HSPA1A/CD3G/CXCL13/KLRK1/NMU/ACTN1/CXCL16/SMAD7/FADS2/CASP3/FYN/GNA15/SEMA4A/TRBC1/TGFB1/CD8A/CD3E/PTPRC/S100A4/C3/ITGAM/PPP1R9B/JAKMIP1/PTK6/CD4/CFLAR/JAK3/CXCL10/BTN3A3/SLA/YWHAH/ICAM1/LCP1/ITGB2/DOCK2/FLNA/HLA-A/IL27RA/ULBP1/SECTM1/GMFG/INSR/CCL5/CRIP1/BTN2A2/TRAC/ITGB4/HLA-B/SELPLG/MSN/VCAM1/JAK2/HLA-G/FGL2/FGD2/CXCL11/CXCL9/APOL3/HLA-F/TCIM/SEMA7A/SAA2/FYB1/LTB/TNFRSF11B/CD74/MIA/CCL20/HLA-DQB1/HLA-DRB1/HLA-DRA"
"GO:0015605","MF","GO:0015605","organophosphate ester transmembrane transporter activity",8,0.893158417328516,1.943066123563,6.67403597056086e-05,0.00300987613663798,0.00271584927528986,565,"tags=62%, list=9%, signal=57%","SLC44A4/SLC37A1/SLC25A6/SLC25A5/SLC37A4"
"GO:0043225","MF","GO:0043225","ATPase-coupled inorganic anion transmembrane transporter activity",3,0.987599957169829,1.62503106436896,0.000113928856020375,0.00482847878547396,0.00435679742786012,72,"tags=67%, list=1%, signal=66%","CFTR/ABCC3"
"GO:0003682","MF","GO:0003682","chromatin binding",253,0.378237541573894,1.55044297504547,0.000330618006255222,0.0124164121708589,0.0112034856137282,2149,"tags=50%, list=35%, signal=34%","ONECUT1/MACROH2A2/REC8/POLR2B/RBBP4/GATA6/TP53/CHD3/STAT1/HDAC2/YAP1/CALCOCO1/PCGF2/GMNN/BRD4/PHF2/TRIM24/NCOA2/ARID1B/PRKAA1/GLYR1/YBX1/KLF4/SOX9/SMAD2/H3-3A/TOP2B/MTA1/HDAC1/CTBP1/SP3/SFPQ/TOX4/TRIM28/IKZF5/H1-4/GABPA/RERE/DHX30/PBX2/PYGO2/TMEM123/SMARCE1/SET/CHD4/KDM3B/HNF4A/DHX9/JMJD1C/SMARCC2/RING1/CHD8/MLLT3/RBMX/SF1/TAF2/NUCKS1/HMGA2/MECP2/SUPT5H/RARA/SMARCA5/SAFB/THRA/PHC1/NCOR2/SMARCC1/SMARCB1/SSRP1/NCOA6/YY1/POLR2A/ARID1A/RUVBL2/ZNF274/UBTF/RELA/HNRNPD/FUS/CTBP2/ADA2/SNRPC/FOXO3/HP1BP3/SMARCA4/MTA2/SARNP/SMC1A/ELK4/PHC2/RCOR1/CSNK2B/H1-0/RBPJ/DNMT3A/ZNHIT1/HNRNPU/CBX5/ADNP/BRD2/EP300/MBD2/BCAS3/EHMT2/TFAM/CHD2/ACTN4/POLG/WBP2/RAN/PBRM1/RAD21/CDK9/NAP1L4/CBX3/NONO/TSPY1/HMGA1/WDR82/KDM6B/IRF3/SUPT6H/NUP62/BARX2/HR/MLH1"
"GO:0003712","MF","GO:0003712","transcription coregulator activity",238,0.37986204255311,1.54924282770035,0.000492842917308191,0.0179964405064129,0.016238415698306,1843,"tags=41%, list=30%, signal=30%","TACC1/ZFPM1/LPIN2/WWC1/BRD8/RBPMS/WWTR1/ATF7IP/BTG1/IRF2BP2/YAP1/CALCOCO1/PHF12/CCND1/GMNN/EID1/CIITA/BRD4/PHF2/TRIM24/TMF1/PFDN5/NCOA2/MAGED1/ARID1B/USP22/BCLAF1/NIBAN2/RCOR3/SUFU/MTA1/HDAC1/PARP14/CTBP1/PAWR/TRIM28/RERE/HDAC9/TOB1/RALY/SMARCE1/HSBP1/KDM3B/UTF1/C1QBP/ZMIZ1/SRSF2/DHX9/JMJD1C/SMARCC2/ARL2BP/MRTFB/SF1/NUCKS1/HMGA2/MECP2/MED13/HMGB1/THRAP3/NCOR2/SMARCC1/SMARCB1/FBXL19/DDX17/PRDM16/CNOT9/BUD31/NCOA6/RBM14/PARP10/ARID1A/RUVBL2/TLE5/DYRK1B/FHL2/SS18/FUS/TRIM14/CTBP2/ADA2/SMARCA4/MTA2/SETD3/RCOR1/CNOT7/CNOT2/N4BP2L2/DNMT3A/CASP8AP2/HNRNPU/EP300/TRIM38/TRIM22/MRTFA/LMO2/DMAP1/TRIM52/GPS2"
"GO:0015399","MF","GO:0015399","primary active transmembrane transporter activity",70,0.489030610596287,1.70921524984102,0.000753473069734767,0.0247707205760467,0.0223509342148572,1931,"tags=57%, list=31%, signal=40%","CFTR/ABCB1/ABCC3/COX5A/ATP1A1/NDUFB10/NDUFB6/NDUFB9/CYC1/NDUFS8/CYB5A/ATP5F1B/NDUFA5/ATP1B1/NDUFB4/NDUFB3/TOMM20/COX6B1/NDUFB1/COX8A/ATP6V0C/COX6A1/NDUFA10/NDUFA9/NDUFS6/TAP2/COX7B/ABCB6/NDUFS4/NDUFA1/COX5B/TAPBP/ATP6V1G1/NDUFS5/RALBP1/NDUFS2/NDUFA4/NDUFA2/TAP1/ATP2A3"
"GO:0019955","MF","GO:0019955","cytokine binding",50,-0.517197140914389,-1.9164976082403,0.0009742490741327,0.0309676219256698,0.02794247661574,1013,"tags=54%, list=16%, signal=46%","ITGA4/CCR7/XCR1/IL13RA1/IFNGR1/ZFP36/IL36RN/IL2RA/LAP3/CXCR2/TSKU/ACKR2/CXCR4/CSF2RA/TMC8/NBL1/ITGAV/GREM1/PLP2/CXCR6/TNFRSF9/CD4/IL2RB/TNFRSF11A/IL27RA/IL2RG/CD74"
"GO:0016176","MF","GO:0016176","superoxide-generating NADPH oxidase activator activity",5,-0.925654922433914,-1.9124481784292,0.00103765523338643,0.032301993150227,0.0291464966347263,57,"tags=60%, list=1%, signal=59%","PDGFB/NCF4/NCF1"
"GO:0015020","MF","GO:0015020","glucuronosyltransferase activity",8,0.834390632927611,1.81521680947625,0.00107485886746529,0.0329737954312825,0.0297526723227998,143,"tags=25%, list=2%, signal=24%","UGT2B15/UGT2A3"
"GO:0090079","MF","GO:0090079","translation regulator activity, nucleic acid binding",59,0.507455344950885,1.72774264764413,0.0012010605171291,0.0359059253180265,0.0323983701742949,1986,"tags=58%, list=32%, signal=40%","PAIP1/RPS27L/EEF1G/EIF3I/CELF1/EIF4G3/EIF4A2/MTIF3/EEF1D/GTPBP1/EIF3L/EIF3H/ETF1/RARA/EIF1AX/HBS1L/EEF1B2/EIF2B1/EIF5A/EIF3F/EIF4H/EIF3E/TUFM/EIF4B/EIF1/EFL1/EIF4G1/EIF3K/EIF3M/DHFR/EIF4A1/EIF3B/EIF3C/GTPBP2"
"GO:0045182","MF","GO:0045182","translation regulator activity",78,0.474772706358478,1.68693848855059,0.00165824246068466,0.0455714392906387,0.0411196855793681,1986,"tags=51%, list=32%, signal=35%","PAIP1/RPS27L/CIRBP/EEF1G/EIF3I/RPL22/RPS9/CNBP/RPS14/CELF1/EIF2AK1/EIF4G3/EIF4A2/MTIF3/EEF1D/GTPBP1/EIF3L/EIF3H/ETF1/RARA/EIF1AX/HBS1L/EEF1B2/EIF2B1/EIF5A/EIF3F/EIF4H/EIF3E/TUFM/EIF4B/EIF1/EFL1/EIF4G1/EIF3K/EIF3M/DHFR/EIF4A1/EIF3B/EIF3C/GTPBP2"
"GO:0043236","MF","GO:0043236","laminin binding",18,0.67802690340915,1.80553842214718,0.00178856193743482,0.048521064590616,0.0437811697633212,347,"tags=39%, list=6%, signal=37%","LGALS2/ITGB1/AGRN/ADAM9/THBS1/ITGA2/NTN4"
"GO:0016493","MF","GO:0016493","C-C chemokine receptor activity",10,-0.80312073574373,-2.02715600683562,0.00189792864630034,0.051224657300275,0.0462206556318022,964,"tags=70%, list=16%, signal=59%","CCR7/XCR1/LAP3/CXCR2/ACKR2/CXCR4/CXCR6"
"GO:0030247","MF","GO:0030247","polysaccharide binding",7,-0.876926943155191,-1.99678236610981,0.00193891492243457,0.0520645526118371,0.0469785037855714,5,"tags=57%, list=0%, signal=57%","PPP1R3B/GPCPD1/HLA-DRB1/HLA-DRA"
"GO:0001530","MF","GO:0001530","lipopolysaccharide binding",13,-0.75124252029941,-2.0203556545749,0.00206745648827254,0.0540046245562875,0.0487290552186384,67,"tags=23%, list=1%, signal=23%","CD14/PTAFR/LTF"
"GO:0140657","MF","GO:0140657","ATP-dependent activity",199,0.379225144807425,1.5215136644182,0.00219424875851715,0.0563404066876678,0.0508366609541456,2186,"tags=44%, list=35%, signal=30%","CFTR/KIF12/ABCB1/ATP5F1C/ABCC3/ATP1A1/MYO10/HSPA5/ATF7IP/RBBP4/TP53/CHD3/SETX/TMEM30B/HSPA9/XRCC5/ASCC3/ACIN1/ATP5F1A/TRAP1/ACSM3/SLC27A2/ATP5F1B/VCP/TOP2B/PSMC4/ATP1B1/DDX39B/CCT2/DDX49/TOMM20/EIF4A2/LONP2/ATP8B1/DHX30/GET3/DYNC1I2/ATP6V0C/CHD4/CLPB/MCM3/MYH14/DNAL4/YME1L1/DHX9/OLA1/DDX47/CHD8/SMARCA5/MYO18A/GTF2F2/DDX17/PSMC5/CLPP/TAP2/RUVBL2/DHX36/KIF9/ABCB6/LONP1/DYNC1H1/SMARCA4/ATAD1/SMC1A/HSP90AB1/TAPBP/ATP6V1G1/RALBP1/SMCHD1/CCT8/DDX25/CHD2/EIF4A1/KIF2A/TAP1/CCT3/ATP2A3/DDX46/HSPA14/DDX42/TMEM30A/ATP2A2/DHX34/MLH1/HSPD1/DDX1/NMI/MOV10"
"GO:0031994","MF","GO:0031994","insulin-like growth factor I binding",8,-0.830500237012459,-1.95842242372211,0.00252869019189287,0.0623487560631903,0.0562580705259786,580,"tags=62%, list=9%, signal=57%","IGFBP2/ITGAV/IGFBP4/INSR/ITGB4"
"GO:0050664","MF","GO:0050664","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",7,-0.863494969460128,-1.96619746000594,0.00308193780105608,0.0724358343308348,0.065359768721963,592,"tags=71%, list=10%, signal=65%","CYB5R4/CYBB/CYBA/MICAL1/NCF1"
"GO:0005496","MF","GO:0005496","steroid binding",35,0.542253999064774,1.66645655609666,0.00422237860661506,0.0898362125717918,0.0810603499054326,574,"tags=23%, list=9%, signal=21%","GC/CAV1/PROM1/ATP1A1/SCARB2/PGRMC2/POR/PTCH1"
"GO:0070513","MF","GO:0070513","death domain binding",8,0.785808266530067,1.70952587210375,0.00435188063413118,0.0909413788752204,0.0820575554275157,405,"tags=38%, list=7%, signal=35%","BCL2L1/BAX/RACK1"
"GO:0016290","MF","GO:0016290","palmitoyl-CoA hydrolase activity",4,0.906332160263503,1.61332569581698,0.00461589185624794,0.0932794610914944,0.0841672365586896,90,"tags=50%, list=1%, signal=49%","BAAT/ACAA2"
"GO:0016887","MF","GO:0016887","ATP hydrolysis activity",126,0.405607522771088,1.53838504824592,0.00464320625610948,0.0933328678489969,0.08421542615091,2289,"tags=48%, list=37%, signal=31%","CFTR/KIF12/ATP5F1C/HSPA5/ATF7IP/CHD3/HSPA9/ASCC3/ACIN1/ATP5F1A/TRAP1/VCP/PSMC4/DDX39B/CCT2/DDX49/EIF4A2/LONP2/DHX30/GET3/CHD4/CLPB/MCM3/YME1L1/DHX9/OLA1/DDX47/CHD8/SMARCA5/GTF2F2/DDX17/PSMC5/RUVBL2/DHX36/KIF9/ABCB6/LONP1/SMARCA4/ATAD1/SMC1A/HSP90AB1/ATP6V1G1/SMCHD1/CCT8/DDX25/CHD2/EIF4A1/KIF2A/CCT3/DDX46/HSPA14/DDX42/DHX34/MLH1/HSPD1/DDX1/MOV10/SPG7/MYO1C/CCT7/EIF4A3"
"GO:0004867","MF","GO:0004867","serine-type endopeptidase inhibitor activity",27,0.578339685003925,1.68849196925813,0.0052744119743407,0.102695331301139,0.092663295241573,263,"tags=26%, list=4%, signal=25%","SPINK1/ITIH5/APLP2/APP/SERPINA4/SLPI/SERPING1"
"GO:0008559","MF","GO:0008559","ABC-type xenobiotic transporter activity",4,0.897322018502484,1.59728710217182,0.00576986482030992,0.109710600808524,0.0989932615733022,72,"tags=50%, list=1%, signal=49%","ABCB1/ABCC3"
"GO:0050840","MF","GO:0050840","extracellular matrix binding",29,0.559980232146883,1.65719224454688,0.00596760443307758,0.112057170075209,0.101110600677317,347,"tags=28%, list=6%, signal=26%","SPP1/LGALS2/ITGB1/AGRN/ADAM9/THBS1/ITGA2/NTN4"
"GO:0051371","MF","GO:0051371","muscle alpha-actinin binding",7,-0.837416324887367,-1.90681579996985,0.00691754288876591,0.12331221301545,0.111266168157497,524,"tags=57%, list=8%, signal=52%","PDLIM5/TOMM6/PDLIM4/PDLIM7"
