,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0043186,CC,GO:0043186,P granule,3,0.610077399,1.0501703,0.453336021,0.890051712,0.870114172,144,"tags=33%, list=11%, signal=30%",SNRPG
GO:0060293,CC,GO:0060293,germ plasm,3,0.610077399,1.0501703,0.453336021,0.890051712,0.870114172,144,"tags=33%, list=11%, signal=30%",SNRPG
GO:0060170,CC,GO:0060170,ciliary membrane,5,0.486060416,0.980719862,0.494250555,0.90038155,0.880212617,236,"tags=40%, list=18%, signal=33%",GPI/EHD1
GO:1990111,CC,GO:1990111,spermatoproteasome complex,3,0.570461264,0.981976185,0.537391655,0.91759759,0.897043011,81,"tags=33%, list=6%, signal=31%",PSMB10
GO:0034708,CC,GO:0034708,methyltransferase complex,13,0.352428895,0.937132029,0.538134736,0.91759759,0.897043011,144,"tags=23%, list=11%, signal=21%",CXXC1/TAF7/SNRPG
GO:0031974,CC,GO:0031974,membrane-enclosed lumen,605,-0.205101506,-0.969858584,0.560259239,0.92374852,0.903056157,243,"tags=32%, list=19%, signal=49%",U2AF1/PSMA4/PAFAH1B2/EWSR1/H2BC17/TGFB1/RBP1/RPS18/BRD4/RPS25/NPIPB6/ATXN1/STING1/PRR13/H4C9/RPS19/TNFAIP8/TARDBP/ARPC2/RPL5/HMGB1/MCL1/HNRNPA1/CAMK2D/HMGB2/SNW1/RBM14/RPL27/TRAPPC1/SRRM2/PSMB8/MAX/NUP50/CTBP1/BIRC5/MEF2D/CBFB/RPL12/RPS12/UBA52/GIT2/SNRPA1/CSTB/KHSRP/PABPN1/PPP1CB/RACK1/H4C12/SUB1/RPS3A/ZC3H11A/CALR/PARK7/H4C15/ACADVL/CIB1/VCP/HOXB3/RPL26/PRAC1/H2BC14/HSPA9/RPL35/EZR/SPARC/ATP5F1B/RAD23A/HSPA8/PCBP2/RPS24/PIP4K2A/SNX20/RPL24/NOP10/NOP53/RPS23/SFPQ/SSU72/RPS5/SNRNP70/NPIPA1/MBD2/RPS27A/RPS20/RPS8/RANBP2/PRKCSH/TRAC/TAF10/HNRNPD/TRA2B/RPS29/SNRPD2/BTG1/SNRPD3/H2AC6/H3C11/RPS15A/MLLT10/TGOLN2/PPP1CC/TXN2/ATAD3A/KTN1/GLS/NDUFV2/H4C3/SDF4/IKZF3/FOXP1/H4C5/SF1/IL7R/MSL1/RPS3/PNISR/CBX5/RPN2/IER2/NDUFB8/PRRC2A/MCM5/MRPL41/RNPS1/CD74/NUMA1/HNRNPAB/ARGLU1/HNRNPL/PYHIN1/PRF1/COTL1/ARL6IP4/RBPJ/BRD2/MXD4/EPC1/H2BC9/HINT1/ERP29/CELF2/UBE2V1/GRB2/CARD8/TUBB/PCNA/SRSF6/CALM1/ADAR/RPS28/FABP5/RPL13/RPL11/NONO/PSMA5/HNRNPUL1/RPS11/PDIA6/RPL18/MTHFD2/HEXA/PPP1CA/H3C7/RPS6KA3/UBE2D3/PDIA3/TPP1/RPL7L1/ID2/SF3B1/B2M/KDM2A/GMFG/CTSC/RPS14/SRI/CCND2/HNRNPK/GSDMD/RPN1/H4C6/IDH2/NFATC3/RPS2/PTPN1/H4C4/LMNB1/ZNF217/HSPD1/SRGN/DEK/ILF3/MKI67/ARHGAP9/THBS1
GO:0070013,CC,GO:0070013,intracellular organelle lumen,605,-0.205101506,-0.969858584,0.560259239,0.92374852,0.903056157,243,"tags=32%, list=19%, signal=49%",U2AF1/PSMA4/PAFAH1B2/EWSR1/H2BC17/TGFB1/RBP1/RPS18/BRD4/RPS25/NPIPB6/ATXN1/STING1/PRR13/H4C9/RPS19/TNFAIP8/TARDBP/ARPC2/RPL5/HMGB1/MCL1/HNRNPA1/CAMK2D/HMGB2/SNW1/RBM14/RPL27/TRAPPC1/SRRM2/PSMB8/MAX/NUP50/CTBP1/BIRC5/MEF2D/CBFB/RPL12/RPS12/UBA52/GIT2/SNRPA1/CSTB/KHSRP/PABPN1/PPP1CB/RACK1/H4C12/SUB1/RPS3A/ZC3H11A/CALR/PARK7/H4C15/ACADVL/CIB1/VCP/HOXB3/RPL26/PRAC1/H2BC14/HSPA9/RPL35/EZR/SPARC/ATP5F1B/RAD23A/HSPA8/PCBP2/RPS24/PIP4K2A/SNX20/RPL24/NOP10/NOP53/RPS23/SFPQ/SSU72/RPS5/SNRNP70/NPIPA1/MBD2/RPS27A/RPS20/RPS8/RANBP2/PRKCSH/TRAC/TAF10/HNRNPD/TRA2B/RPS29/SNRPD2/BTG1/SNRPD3/H2AC6/H3C11/RPS15A/MLLT10/TGOLN2/PPP1CC/TXN2/ATAD3A/KTN1/GLS/NDUFV2/H4C3/SDF4/IKZF3/FOXP1/H4C5/SF1/IL7R/MSL1/RPS3/PNISR/CBX5/RPN2/IER2/NDUFB8/PRRC2A/MCM5/MRPL41/RNPS1/CD74/NUMA1/HNRNPAB/ARGLU1/HNRNPL/PYHIN1/PRF1/COTL1/ARL6IP4/RBPJ/BRD2/MXD4/EPC1/H2BC9/HINT1/ERP29/CELF2/UBE2V1/GRB2/CARD8/TUBB/PCNA/SRSF6/CALM1/ADAR/RPS28/FABP5/RPL13/RPL11/NONO/PSMA5/HNRNPUL1/RPS11/PDIA6/RPL18/MTHFD2/HEXA/PPP1CA/H3C7/RPS6KA3/UBE2D3/PDIA3/TPP1/RPL7L1/ID2/SF3B1/B2M/KDM2A/GMFG/CTSC/RPS14/SRI/CCND2/HNRNPK/GSDMD/RPN1/H4C6/IDH2/NFATC3/RPS2/PTPN1/H4C4/LMNB1/ZNF217/HSPD1/SRGN/DEK/ILF3/MKI67/ARHGAP9/THBS1
GO:0005903,CC,GO:0005903,brush border,14,0.331136175,0.900568486,0.579159935,0.933353287,0.912445773,336,"tags=36%, list=26%, signal=27%",FLNA/PLEC/MYL6/MYH9/CLIC1
GO:0034719,CC,GO:0034719,SMN-Sm protein complex,4,-0.490552054,-0.909272266,0.595862069,0.941869561,0.920771279,190,"tags=50%, list=15%, signal=43%",SNRPD2/SNRPD3
GO:0031975,CC,GO:0031975,envelope,140,-0.22705071,-0.894361822,0.625686448,0.949887755,0.928609862,318,"tags=29%, list=24%, signal=25%",ATP5MG/NUP50/SUN2/RPS12/UBA52/TMC8/CISD2/CALR/PARK7/ACADVL/HSPA9/ATP5F1B/EIF5A/UQCRB/NPIPA1/RPS27A/UCP2/RANBP2/LBR/TRA2B/PPP1CC/ATAD3A/BAK1/NDUFV2/CALM3/RPS3/CBX5/NDUFB8/MRPL41/EPC1/TUBB/RPL13/ATP5MF/CCND2/ALOX5AP/PTPN1/TOMM6/LMNB1/HSPD1/ATP5PO/BCL2L11
GO:0005925,CC,GO:0005925,focal adhesion,122,-0.229810155,-0.884450622,0.624306426,0.949887755,0.928609862,363,"tags=35%, list=28%, signal=28%",ITGB2/RPS18/CLTC/RPS19/ARPC2/RPL5/ATP6V0C/RPL22/RPL27/RPL12/GIT2/ARF6/ARPC3/RPL30/PPP1CB/RPS3A/CALR/ITGB1/HSPA9/AHNAK/EZR/HSPA8/PCBP2/RPS5/RPS8/RPLP2/RPL31/PTPRC/MARCKS/RPL9/RPS29/PPP1CC/RPS3/GNB2/RPS11/RPL18/PDIA3/B2M/RPS14/HNRNPK/JAK1/RPS2/SLA
GO:0030117,CC,GO:0030117,membrane coat,7,0.38492194,0.857498502,0.632555356,0.949887755,0.928609862,474,"tags=71%, list=36%, signal=46%",EPN1/AP3B1/NECAP2/CHMP4A/CLTB
GO:0016528,CC,GO:0016528,sarcoplasm,10,-0.348139308,-0.839598109,0.630735759,0.949887755,0.928609862,55,"tags=50%, list=4%, signal=48%",CAMK2D/FKBP1A/CALR/SRI/THBS1
GO:0000220,CC,GO:0000220,"vacuolar proton-transporting V-type ATPase, V0 domain",3,0.50270611,0.865344343,0.657528724,0.952177724,0.930848534,150,"tags=33%, list=12%, signal=30%",RNASEK
GO:0001917,CC,GO:0001917,photoreceptor inner segment,3,0.492096171,0.847080689,0.674259222,0.95898826,0.937506512,84,"tags=33%, list=6%, signal=31%",ATP1A1
GO:0043209,CC,GO:0043209,myelin sheath,7,-0.375319625,-0.818369667,0.67995992,0.959580778,0.938085757,268,"tags=71%, list=21%, signal=57%",HSP90AA1/CALM2/ITGB1/CALM3/CALM1
GO:0008076,CC,GO:0008076,voltage-gated potassium channel complex,4,-0.421058192,-0.780460572,0.73320197,0.969804882,0.948080836,166,"tags=50%, list=13%, signal=44%",CALM3/CALM1
GO:0043228,CC,GO:0043228,non-membrane-bounded organelle,561,-0.192345202,-0.903399098,0.755259467,0.970229208,0.948495658,367,"tags=31%, list=28%, signal=39%",PSMA4/PAFAH1B2/EWSR1/H2BC17/RBP1/RPS18/BRD4/RPS25/ATXN1/CLTC/H4C9/RPS19/ARPC4/TARDBP/ARPC2/RPL5/PFDN5/HMGB1/HMGB2/RPS27L/NAP1L1/H2AC16/ARHGDIA/PBX2/RBM14/RPL22/HCLS1/RPL27/MAX/BIRC5/FKBP1A/MEF2D/RPL12/RPS12/UBA52/KRTAP12-3/CSTB/STIP1/ARPC3/RPL30/RAB5C/PPP1CB/ZBTB7A/H1-3/RACK1/H4C12/SUB1/RPS3A/PARK7/H4C15/ACADVL/CIB1/VCP/RPL29/HOXB3/RPL26/ARL6IP5/ARHGDIB/LAD1/H2BC14/HSPA9/FYB1/RPL35/MYO9B/AHNAK/TLK2/EZR/ATP5F1B/RAD23A/HSPA8/RPS24/RPL24/NOP10/NOP53/RPS23/SFPQ/RPL39/RPS5/PRKAR1A/WDR1/MBD2/STX1B/RPS27A/RPS20/RPS8/RPLP2/BTF3/RPL31/MARCKS/TRAC/RPL9/RPS29/H2AC6/H2AC17/H3C11/RPS15A/STK17B/PPP1CC/TXN2/ATAD3A/RPL36A/H4C3/CALM3/FOXP1/H4C5/SF1/RPS3/CBX5/MCM5/MRPL41/NUMA1/HNRNPAB/HNRNPL/PYHIN1/CAPZA1/COTL1/H2AC12/ARL6IP4/ZFP36L1/RBPJ/BRD2/MXD4/EPC1/H2BC9/HINT1/CYLD/GRB2/RPL27A/TUBB/PCNA/FYN/H2AC19/CALM1/ADAR/RPS28/H2AC11/RPL13/H1-5/RPL11/NONO/ZNF276/RPS11/RPL18/PPP1CA/H3C7/RPS6KA3/TPP1/RPL7L1/ID2/SF3B1/CTSC/RPS14/SRI/CCND2/HNRNPK/MAF/JAK1/RPN1/H4C6/GIMAP7/NFATC3/RPS2/LSP1/H4C4/TUBA4A/TOMM6/STMN1/LMNB1/SRGN/HLA-DRB1/DEK/ILF3/MKI67/H2AC8
GO:0016282,CC,GO:0016282,eukaryotic 43S preinitiation complex,9,0.287151703,0.685815847,0.842264914,0.977359046,0.955465784,930,"tags=100%, list=71%, signal=29%",EIF3C/EIF1B/EIF3F/EIF3H/EIF3M/EIF3G/EIF3L/EIF3K/EIF3A
GO:0031254,CC,GO:0031254,cell trailing edge,7,0.303293436,0.675653011,0.850987433,0.979299817,0.957363081,263,"tags=29%, list=20%, signal=23%",FLOT2/MYH9
GO:0031312,CC,GO:0031312,extrinsic component of organelle membrane,7,-0.292292857,-0.637333069,0.888376754,0.981491311,0.959505485,307,"tags=71%, list=24%, signal=55%",RAB7A/BIN1/SNX5/FKBP1A/ACADVL
GO:0030132,CC,GO:0030132,clathrin coat of coated pit,3,-0.36440678,-0.619876808,0.905233941,0.986108326,0.964019076,829,"tags=67%, list=64%, signal=24%",CLTA/CLTC
GO:0036477,CC,GO:0036477,somatodendritic compartment,54,-0.188580871,-0.640244294,0.928126217,0.989209743,0.967051021,315,"tags=30%, list=24%, signal=23%",MAX/CACNG7/RACK1/ITGB1/CIB1/MINK1/HSPA8/SFPQ/PPP1CC/TXN2/NUMA1/HNRNPAB/FYN/PPP1CA/SERPINF1/SLA
GO:0005943,CC,GO:0005943,"phosphatidylinositol 3-kinase complex, class IA",3,-0.292047174,-0.496788974,0.974623315,0.995934636,0.973625273,455,"tags=67%, list=35%, signal=43%",PIK3R1/PIK3CG
GO:0032153,CC,GO:0032153,cell division site,11,-0.170542636,-0.422106815,0.995292271,0.999593021,0.977201709,1082,"tags=55%, list=83%, signal=9%",PSTPIP1/SEPTIN1/SEPTIN2/ARF6/ITGB1/PPP1CC
GO:0003823,MF,GO:0003823,antigen binding,21,-0.855208187,-2.444579119,3.47E-06,0.002043404,0.001997631,27,"tags=33%, list=2%, signal=33%",LAG3/HLA-DPA1/HLA-DRB1/HLA-DQB1/IGHG3/IGHG4/IGHG1
GO:0034987,MF,GO:0034987,immunoglobulin receptor binding,5,-0.953067529,-1.887156317,0.000492328,0.043513583,0.04253886,4,"tags=80%, list=0%, signal=80%",TRBC1/IGHG3/IGHG4/IGHG1
GO:0003735,MF,GO:0003735,structural constituent of ribosome,78,-0.530840867,-1.911268712,0.001079964,0.076360644,0.074650133,548,"tags=78%, list=42%, signal=48%",RPL7/RPL37A/RPL28/RPLP0/RPL21/RPL38/RPL37/RPL23/RPL10A/RPSA/RPL8/RPS15/RPL6/RPL41/RPL18A/RPS7/RPS26/RPL36AL/RPS4X/RPS6/RPS27/RPS18/RPS25/RPS19/RPL5/RPS27L/RPL22/RPL27/RPL12/RPS12/UBA52/RPL30/RPS3A/RPL29/RPL26/RPL35/RPS24/RPL24/RPS23/RPL39/RPS5/RPS27A/RPS20/RPS8/RPLP2/RPL31/RPL9/RPS29/RPS15A/RPL36A/RPS3/MRPL41/RPL27A/RPS28/RPL13/RPL11/RPS11/RPL18/RPL7L1/RPS14/RPS2
GO:0015081,MF,GO:0015081,sodium ion transmembrane transporter activity,6,0.842474658,1.794611163,0.003996803,0.214091353,0.209295615,84,"tags=50%, list=6%, signal=47%",ATP1B1/HCN4/ATP1A1
GO:0048018,MF,GO:0048018,receptor ligand activity,20,0.590395432,1.771029085,0.007662835,0.333082093,0.325620911,211,"tags=45%, list=16%, signal=38%",CXCL9/TNFSF10/TYMP/CCN2/PNP/IL32/MANF/GPI/LTB
GO:0030546,MF,GO:0030546,signaling receptor activator activity,21,0.580877259,1.764358841,0.007610655,0.333082093,0.325620911,211,"tags=43%, list=16%, signal=36%",CXCL9/TNFSF10/TYMP/CCN2/PNP/IL32/MANF/GPI/LTB
GO:0043169,MF,GO:0043169,cation binding,247,0.293582393,1.393105022,0.007763975,0.334734636,0.327236437,188,"tags=23%, list=14%, signal=24%",TNFSF10/LAP3/TYMP/ZNF845/ANTXR2/SOD2/LTBP4/JUNB/GSN/NR2F2/RPS6KA1/MYL9/CXXC1/HSPE1/PRMT8/MBD3/ANXA2/GET3/TAP1/OPTN/ACTN4/SF3A2/SKI/VEZF1/ATP1A1/TPM4/S100A6/WIZ/B3GAT3/MACF1/BCKDHA/SPOCK2/HNF4A/MAZ/ZFAND5/ZNF787/CSK/ATRX/CRIP1/IRF2BP2/PIM1/THRA/MYL12A/AGAP9/SP140L/GNAS/RASSF1/ZNF776/NOTCH2NLA/ANXA11/ZNF28/ZNF705A/SP7/S100A11/STT3B/PHC3
GO:0032395,MF,GO:0032395,MHC class II receptor activity,4,-0.922898998,-1.710657322,0.008472906,0.34943496,0.341607468,105,"tags=100%, list=8%, signal=92%",HLA-DPA1/HLA-DRB1/HLA-DQB1
GO:0016763,MF,GO:0016763,pentosyltransferase activity,3,0.913384835,1.5722753,0.008667607,0.351604154,0.343728071,70,"tags=67%, list=5%, signal=63%",TYMP/PNP
GO:0000981,MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",74,0.38887776,1.546610191,0.012687672,0.429282916,0.419666795,287,"tags=39%, list=22%, signal=32%",ZNF845/NFYA/JUNB/ETV3/NR2F2/PKNOX2/SKI/VEZF1/WIZ/HNF4A/MAZ/ZNF787/THRA/SP140L/ZNF776/STAT3/ZNF28/ZNF705A/IRF1/SP7/NFIC/PBX1/POU5F1/SMAD4/ZIC3/STAT1/LRRFIP1/NFIX/JUN
GO:0051213,MF,GO:0051213,dioxygenase activity,3,-0.931555935,-1.584630013,0.013283109,0.434611062,0.424875588,60,"tags=100%, list=5%, signal=96%",KDM2A/ALOX5AP
GO:0140657,MF,GO:0140657,ATP-dependent activity,55,0.411793331,1.548535868,0.014418126,0.457136939,0.446896875,268,"tags=35%, list=21%, signal=29%",ATP1B1/HSPE1/HSPA4/CCT4/GET3/TAP1/DYNC1H1/ATP1A1/TAPBP/ATRX/PIM1/G3BP1/XRCC6/TMEM30A/MYL6/MYO1F/ATP2A3/MYH9/DDX39A
GO:0017022,MF,GO:0017022,myosin binding,11,0.664737802,1.680506537,0.017536705,0.493753977,0.482693676,421,"tags=91%, list=32%, signal=62%",LAP3/GSN/MYL9/MYL12A/CORO1A/AXL/RAB11B/CXCR4/RAB8A/SLC9A3R1
GO:0000976,MF,GO:0000976,transcription cis-regulatory region binding,100,0.347493694,1.455218713,0.01965924,0.517905486,0.506304181,261,"tags=32%, list=20%, signal=28%",ZNF845/NFYA/JUNB/ETV3/NR2F2/CXXC1/PKNOX2/ACTN4/SKI/VEZF1/TAF2/TAF7/WIZ/HNF4A/MAZ/PIM1/THRA/ZNF776/STAT3/XRCC6/ZNF28/ZNF705A/IRF1/SP7/NFIC/GTF2A1/PBX1/POU5F1/SMAD4/ZIC3/STAT1/LRRFIP1
GO:0001067,MF,GO:0001067,transcription regulatory region nucleic acid binding,100,0.347493694,1.455218713,0.01965924,0.517905486,0.506304181,261,"tags=32%, list=20%, signal=28%",ZNF845/NFYA/JUNB/ETV3/NR2F2/CXXC1/PKNOX2/ACTN4/SKI/VEZF1/TAF2/TAF7/WIZ/HNF4A/MAZ/PIM1/THRA/ZNF776/STAT3/XRCC6/ZNF28/ZNF705A/IRF1/SP7/NFIC/GTF2A1/PBX1/POU5F1/SMAD4/ZIC3/STAT1/LRRFIP1
GO:0004521,MF,GO:0004521,endoribonuclease activity,3,0.875828195,1.507626343,0.026607539,0.583929296,0.570849029,150,"tags=67%, list=12%, signal=59%",JUNB/RNASEK
GO:0016779,MF,GO:0016779,nucleotidyltransferase activity,4,0.823779352,1.552878143,0.031237323,0.635953968,0.621708326,219,"tags=75%, list=17%, signal=63%",POLG/POLR2E/POLD4
GO:0005547,MF,GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate binding",5,-0.816072254,-1.615893796,0.034886026,0.641834283,0.62745692,9,"tags=40%, list=1%, signal=40%",OGT/ARHGAP9
GO:0035064,MF,GO:0035064,methylated histone binding,6,0.74261029,1.581883446,0.034772182,0.641834283,0.62745692,132,"tags=67%, list=10%, signal=60%",TP53BP1/CXXC1/TAF7/ATRX
GO:0017134,MF,GO:0017134,fibroblast growth factor binding,3,-0.873861421,-1.486488339,0.035289453,0.641834283,0.62745692,36,"tags=100%, list=3%, signal=97%",RPS2/THBS1
GO:0016209,MF,GO:0016209,antioxidant activity,13,0.600551096,1.596905575,0.036415133,0.650200161,0.635635398,49,"tags=31%, list=4%, signal=30%",SOD2/TXN/GSTP1/PRDX2
GO:0042054,MF,GO:0042054,histone methyltransferase activity,6,0.724562604,1.543438874,0.04656275,0.68231878,0.667034547,329,"tags=67%, list=25%, signal=50%",CXXC1/PRMT8/NSD2/PRMT2
GO:0001618,MF,GO:0001618,virus receptor activity,11,0.608372218,1.538010154,0.051182708,0.68231878,0.667034547,21,"tags=18%, list=2%, signal=18%",LAP3/CXADR
GO:0140296,MF,GO:0140296,general transcription initiation factor binding,8,0.666264398,1.53771671,0.051282051,0.68231878,0.667034547,403,"tags=88%, list=31%, signal=61%",TAF7/THRA/GTF2A1/JUN/DRAP1/RUVBL1/EDF1
GO:0046933,MF,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",9,-0.681452666,-1.600475671,0.06226527,0.682467962,0.667180387,408,"tags=89%, list=31%, signal=61%",ATP5F1C/ATP5PB/ATP5PF/ATP6V0C/ATP5MG/ATP5F1B/ATP5MF/ATP5PO
GO:0008237,MF,GO:0008237,metallopeptidase activity,9,0.624885207,1.492438224,0.06875632,0.682467962,0.667180387,57,"tags=22%, list=4%, signal=21%",LAP3/MBD3
GO:0030332,MF,GO:0030332,cyclin binding,7,0.663948791,1.479092344,0.075204468,0.682467962,0.667180387,199,"tags=57%, list=15%, signal=49%",CRABP2/CUL3/XRCC6/GPS2
GO:0008013,MF,GO:0008013,beta-catenin binding,9,0.618919041,1.478188994,0.07421638,0.682467962,0.667180387,499,"tags=89%, list=38%, signal=55%",CXADR/SKP1/EP300/UBL5/SLC9A3R1/FOXO3/BCL9L/CTNNB1
GO:0042626,MF,GO:0042626,ATPase-coupled transmembrane transporter activity,8,0.638253704,1.473068933,0.075105996,0.682467962,0.667180387,120,"tags=50%, list=9%, signal=46%",ATP1B1/TAP1/ATP1A1/TAPBP
GO:0043274,MF,GO:0043274,phospholipase binding,4,-0.787585339,-1.459844067,0.06679803,0.682467962,0.667180387,103,"tags=75%, list=8%, signal=69%",WAS/FYN/LMNB1
GO:0051015,MF,GO:0051015,actin filament binding,40,0.406434764,1.432581429,0.053142049,0.682467962,0.667180387,163,"tags=25%, list=13%, signal=23%",MARCKSL1/GSN/FLNA/ITPRID2/PKNOX2/ACTN4/TPM4/MACF1/TLN1/FRG1
GO:0005215,MF,GO:0005215,transporter activity,78,0.331860796,1.332067349,0.064667092,0.682467962,0.667180387,248,"tags=28%, list=19%, signal=24%",SLC7A2/ATP1B1/SLC50A1/ANXA2/HCN4/GET3/TAP1/COX8A/ATP1A1/OSBPL8/S100A6/TAPBP/PLP2/PGRMC2/TMEM30A/SLC39A7/COX5B/SLC25A6/PTK2B/NDUFB10/PRELID3B/ATP2A3
GO:0015171,MF,GO:0015171,amino acid transmembrane transporter activity,5,0.717688832,1.448074497,0.080492233,0.693905426,0.678361647,13,"tags=20%, list=1%, signal=20%",SLC7A2
GO:0019842,MF,GO:0019842,vitamin binding,5,0.713804703,1.440237523,0.084123462,0.693973696,0.678428388,67,"tags=40%, list=5%, signal=38%",CRABP2/TAP1
GO:0016874,MF,GO:0016874,ligase activity,10,-0.618551464,-1.491743757,0.089794304,0.694160956,0.678611453,408,"tags=80%, list=31%, signal=55%",ATP5F1C/ATP5PB/ATP5PF/ATP6V0C/ATP5MG/ATP5F1B/ATP5MF/ATP5PO
GO:0046978,MF,GO:0046978,TAP1 binding,3,0.809633411,1.393680479,0.086272929,0.694160956,0.678611453,120,"tags=67%, list=9%, signal=61%",TAP1/TAPBP
GO:0023023,MF,GO:0023023,MHC protein complex binding,16,-0.567864026,-1.538141067,0.093267327,0.700561804,0.684868919,237,"tags=56%, list=18%, signal=47%",HSPA8/KLRC2/CD74/HLA-DPB1/CD8A/B2M/HLA-DPA1/HLA-DRB1/HLA-DQB1
GO:0015662,MF,GO:0015662,P-type ion transporter activity,4,0.752213445,1.417971711,0.093103448,0.700561804,0.684868919,248,"tags=75%, list=19%, signal=61%",ATP1B1/ATP1A1/ATP2A3
GO:0005178,MF,GO:0005178,integrin binding,20,0.463528993,1.390463552,0.096390401,0.707355539,0.691510472,159,"tags=35%, list=12%, signal=31%",CCN2/FN1/LTBP4/CXADR/ACTN4/EMILIN1/TLN1
GO:0046966,MF,GO:0046966,nuclear thyroid hormone receptor binding,5,0.698831481,1.410026184,0.10046399,0.710444071,0.69452982,383,"tags=80%, list=29%, signal=57%",TAF7/PRMT2/TRIP12/TACC1
GO:0005522,MF,GO:0005522,profilin binding,3,0.796069424,1.370331809,0.100181415,0.710444071,0.69452982,121,"tags=33%, list=9%, signal=30%",VASP
GO:0015643,MF,GO:0015643,toxic substance binding,3,0.793033463,1.36510579,0.103204999,0.710444071,0.69452982,90,"tags=67%, list=7%, signal=62%",PHAX/TMEM181
GO:0016810,MF,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",9,-0.608225685,-1.428493071,0.108321803,0.711613936,0.695673478,170,"tags=44%, list=13%, signal=39%",GLS/HINT1/ADAR/MTHFD2
GO:0051536,MF,GO:0051536,iron-sulfur cluster binding,3,-0.791987673,-1.347216404,0.109833466,0.712037735,0.696087785,274,"tags=100%, list=21%, signal=79%",NDUFV2/RPS3
GO:0042605,MF,GO:0042605,peptide antigen binding,11,-0.574134944,-1.421030415,0.111808552,0.716867865,0.700809717,105,"tags=36%, list=8%, signal=34%",HLA-DPB1/HLA-DPA1/HLA-DRB1/HLA-DQB1
GO:0001091,MF,GO:0001091,RNA polymerase II general transcription initiation factor binding,6,0.652585066,1.390114745,0.113109512,0.719566125,0.703447535,403,"tags=83%, list=31%, signal=58%",TAF7/GTF2A1/DRAP1/RUVBL1/EDF1
GO:1901681,MF,GO:1901681,sulfur compound binding,17,0.474037605,1.36080512,0.117623364,0.724555392,0.70832504,48,"tags=24%, list=4%, signal=23%",CCN2/FN1/GSTP1/PRMT8
GO:0140677,MF,GO:0140677,molecular function activator activity,3,0.770730996,1.326714942,0.132231405,0.730440771,0.714078585,269,"tags=67%, list=21%, signal=53%",ATP1B1/DNAJB6
GO:0044548,MF,GO:0044548,S100 protein binding,7,0.610285374,1.359545248,0.138240575,0.741495642,0.724885822,184,"tags=57%, list=14%, signal=49%",ANXA2/S100A6/ANXA11/S100A11
GO:0043022,MF,GO:0043022,ribosome binding,11,-0.548427049,-1.357401295,0.138485681,0.741495642,0.724885822,502,"tags=91%, list=39%, signal=56%",CCDC47/RPSA/SEC61G/EIF3K/EIF3A/RACK1/NOMO3/EIF5A/RPN2/SERBP1
GO:1990948,MF,GO:1990948,ubiquitin ligase inhibitor activity,7,-0.611282844,-1.332878179,0.151302605,0.745685609,0.728981932,511,"tags=100%, list=39%, signal=61%",RPL23/RPS15/RPS7/RPL5/RPS20/RPL11
GO:0005496,MF,GO:0005496,steroid binding,6,0.624238878,1.329732648,0.151278977,0.745685609,0.728981932,174,"tags=50%, list=13%, signal=44%",ATP1A1/OSBPL8/PGRMC2
GO:0070412,MF,GO:0070412,R-SMAD binding,4,0.701619121,1.322598091,0.153144016,0.747660037,0.730912132,391,"tags=100%, list=30%, signal=70%",LDLRAD4/SMAD4/JUN/DDX5
GO:0097367,MF,GO:0097367,carbohydrate derivative binding,181,0.255901723,1.169018491,0.153642703,0.747660037,0.730912132,280,"tags=27%, list=22%, signal=24%",CCN2/FN1/ACTA2/LTBP4/RPS6KA1/HSPE1/HSPA4/CCT4/HCN4/RHOF/GET3/TAP1/PNP/RAB35/ACTN4/STK17A/RRAS/DYNC1H1/ATP1A1/GTPBP2/TNIK/ARL8A/SPOCK2/CSK/ATRX/DNM2/PIM1/G3BP1/GNAS/JAK3/XRCC6/MANF/UBE2N/CD44/MYO1F/RAB21/EHD1/PTK2B/UBE2K/ATP2A3/ITM2C/ACTR2/MYH9/STK4/DDX39A/ARF5/PIK3CD/AGAP2
GO:0001099,MF,GO:0001099,basal RNA polymerase II transcription machinery binding,9,0.554526567,1.324397883,0.155915066,0.750270446,0.733464066,403,"tags=67%, list=31%, signal=46%",CDC73/TAF7/GTF2A1/DRAP1/RUVBL1/EDF1
GO:0097110,MF,GO:0097110,scaffold protein binding,13,0.489705245,1.302159036,0.160226583,0.755025756,0.738112855,341,"tags=46%, list=26%, signal=34%",KRT8/VIM/XRCC6/CDC37/YWHAE/CASP8
GO:0047485,MF,GO:0047485,protein N-terminus binding,18,-0.469570574,-1.302126349,0.158996642,0.755025756,0.738112855,317,"tags=50%, list=24%, signal=38%",SRRM2/ARF6/EIF5A/TRAC/PPP1CC/CALM3/RBPJ/CALM1/ALOX5AP
GO:1990782,MF,GO:1990782,protein tyrosine kinase binding,15,-0.487678111,-1.297140461,0.162688942,0.755025756,0.738112855,455,"tags=60%, list=35%, signal=39%",PIK3R1/CD4/EIF3A/CD2/RACK1/ITGB1/PCNA/CD247/PTPN1
